NumAssns,Number of Unique Records,TrueNumRecs,Number of Records,Anger,Anticipation,Disgust,Emotion,Fear,Joy,Negative,Positive,Sadness,Score,Surprise,Trust,Word (Word-Emo),Word
1,1,1,1,,,,negative,,, negative,,,1,,,disorganized,disorganized
1,1,1,1,,,,negative,,, negative,,,1,,,dispersion,dispersion
1,1,1,1,,,,negative,,, negative,,,1,,,displace,displace
1,1,1,1,,,,negative,,, negative,,,1,,,disposal,disposal
1,1,1,1,,,,negative,,, negative,,,1,,,disqualification,disqualification
1,1,1,1,,,,negative,,, negative,,,1,,,disregard,disregard
1,1,1,1,,,,negative,,, negative,,,1,,,dissatisfaction,dissatisfaction
1,1,1,1,,,,negative,,, negative,,,1,,,dissenting,dissenting
1,1,1,1,,,,negative,,, negative,,,1,,,distortion,distortion
1,1,1,1,,,,negative,,, negative,,,1,,,distract,distract
1,1,1,1,,,,negative,,, negative,,,1,,,distraction,distraction
1,1,1,1,,,,negative,,, negative,,,1,,,disuse,disuse
1,1,1,1,,,,negative,,, negative,,,1,,,divested,divested
1,1,1,1,,,,negative,,, negative,,,1,,,divestment,divestment
1,1,1,1,,,,negative,,, negative,,,1,,,dizziness,dizziness
1,1,1,1,,,,negative,,, negative,,,1,,,dizzy,dizzy
1,1,1,1,,,,negative,,, negative,,,1,,,docked,docked
1,1,1,1,,,,negative,,, negative,,,1,,,doit,doit
1,1,1,1,,,,negative,,, negative,,,1,,,doodle,doodle
1,1,1,1,,,,negative,,, negative,,,1,,,doubtful,doubtful
1,1,1,1,,,,negative,,, negative,,,1,,,doubting,doubting
1,1,1,1,,,,negative,,, negative,,,1,,,douche,douche
1,1,1,1,,,,negative,,, negative,,,1,,,dour,dour
1,1,1,1,,,,negative,,, negative,,,1,,,drainage,drainage
1,1,1,1,,,,negative,,, negative,,,1,,,drawback,drawback
1,1,1,1,,,,negative,,, negative,,,1,,,drinking,drinking
1,1,1,1,,,,negative,,, negative,,,1,,,drone,drone
1,1,1,1,,,,negative,,, negative,,,1,,,drooping,drooping
1,1,1,1,,,,negative,,, negative,,,1,,,drought,drought
1,1,1,1,,,,negative,,, negative,,,1,,,drowsiness,drowsiness
1,1,1,1,,,,negative,,, negative,,,1,,,drudgery,drudgery
1,1,1,1,,,,negative,,, negative,,,1,,,drunkenness,drunkenness
1,1,1,1,,,,negative,,, negative,,,1,,,dumb,dumb
1,1,1,1,,,,negative,,, negative,,,1,,,dummy,dummy
1,1,1,1,,,,negative,,, negative,,,1,,,dun,dun
1,1,1,1,,,,negative,,, negative,,,1,,,dust,dust
1,1,1,1,,,,negative,,, negative,,,1,,,eavesdropping,eavesdropping
1,1,1,1,,,,negative,,, negative,,,1,,,effeminate,effeminate
1,1,1,1,,,,negative,,, negative,,,1,,,eject,eject
1,1,1,1,,,,negative,,, negative,,,1,,,ejection,ejection
1,1,1,1,,,,negative,,, negative,,,1,,,embargo,embargo
1,1,1,1,,,,negative,,, negative,,,1,,,embarrassing,embarrassing
1,1,1,1,,,,negative,,, negative,,,1,,,embezzlement,embezzlement
1,1,1,1,,,,negative,,, negative,,,1,,,embroiled,embroiled
1,1,1,1,,,,negative,,, negative,,,1,,,enclave,enclave
1,1,1,1,,,,negative,,, negative,,,1,,,enforcement,enforcement
1,1,1,1,,,,negative,,, negative,,,1,,,enslave,enslave
1,1,1,1,,,,negative,,, negative,,,1,,,enslavement,enslavement
1,1,1,1,,,,negative,,, negative,,,1,,,entanglement,entanglement
1,1,1,1,,,,negative,,, negative,,,1,,,envious,envious
1,1,1,1,,,,negative,,, negative,,,1,,,epilepsy,epilepsy
1,1,1,1,,,,negative,,, negative,,,1,,,erosion,erosion
1,1,1,1,,,,negative,,, negative,,,1,,,err,err
1,1,1,1,,,,negative,,, negative,,,1,,,errant,errant
1,1,1,1,,,,negative,,, negative,,,1,,,erratum,erratum
1,1,1,1,,,,negative,,, negative,,,1,,,erroneous,erroneous
1,1,1,1,,,,negative,,, negative,,,1,,,espionage,espionage
1,1,1,1,,,,negative,,, negative,,,1,,,estranged,estranged
1,1,1,1,,,,negative,,, negative,,,1,,,evacuation,evacuation
1,1,1,1,,,,negative,,, negative,,,1,,,exacerbate,exacerbate
1,1,1,1,,,,negative,,, negative,,,1,,,exacting,exacting
1,1,1,1,,,,negative,,, negative,,,1,,,exaggerated,exaggerated
1,1,1,1,,,,negative,,, negative,,,1,,,excess,excess
1,1,1,1,,,,negative,,, negative,,,1,,,excise,excise
1,1,1,1,,,,negative,,, negative,,,1,,,excuse,excuse
1,1,1,1,,,,negative,,, negative,,,1,,,excuse,excuse
1,1,1,1,,,,negative,,, negative,,,1,,,exhaust,exhaust
1,1,1,1,,,,negative,,, negative,,,1,,,expatriate,expatriate
1,1,1,1,,,,negative,,, negative,,,1,,,expenditure,expenditure
1,1,1,1,,,,negative,,, negative,,,1,,,expenses,expenses
1,1,1,1,,,,negative,,, negative,,,1,,,expired,expired
1,1,1,1,,,,negative,,, negative,,,1,,,exposed,exposed
1,1,1,1,,,,negative,,, negative,,,1,,,expropriation,expropriation
1,1,1,1,,,,negative,,, negative,,,1,,,extremity,extremity
1,1,1,1,,,,negative,,, negative,,,1,,,fabricate,fabricate
1,1,1,1,,,,negative,,, negative,,,1,,,fade,fade
1,1,1,1,,,,negative,,, negative,,,1,,,fake,fake
1,1,1,1,,,,negative,,, negative,,,1,,,fallacy,fallacy
1,1,1,1,,,,negative,,, negative,,,1,,,fallible,fallible
1,1,1,1,,,,negative,,, negative,,,1,,,fallow,fallow
1,1,1,1,,,,negative,,, negative,,,1,,,falsely,falsely
1,1,1,1,,,,negative,,, negative,,,1,,,fanatic,fanatic
1,1,1,1,,,,negative,,, negative,,,1,,,farce,farce
1,1,1,1,,,,negative,,, negative,,,1,,,fatigue,fatigue
1,1,1,1,,,,negative,,, negative,,,1,,,faulty,faulty
1,1,1,1,,,,negative,,, negative,,,1,,,fawn,fawn
1,1,1,1,,,,negative,,, negative,,,1,,,febrile,febrile
1,1,1,1,,,,negative,,, negative,,,1,,,feigned,feigned
1,1,1,1,,,,negative,,, negative,,,1,,,felony,felony
1,1,1,1,,,,negative,,, negative,,,1,,,feudal,feudal
1,1,1,1,,,,negative,,, negative,,,1,,,feverish,feverish
1,1,1,1,,,,negative,,, negative,,,1,,,fiasco,fiasco
1,1,1,1,,,,negative,,, negative,,,1,,,fickle,fickle
1,1,1,1,,,,negative,,, negative,,,1,,,fictitious,fictitious
1,1,1,1,,,,negative,,, negative,,,1,,,filibuster,filibuster
1,1,1,1,,,,negative,,, negative,,,1,,,flagging,flagging
1,1,1,1,,,,negative,,, negative,,,1,,,flake,flake
1,1,1,1,,,,negative,,, negative,,,1,,,flap,flap
1,1,1,1,,,,negative,,, negative,,,1,,,flaunt,flaunt
1,1,1,1,,,,negative,,, negative,,,1,,,fleshy,fleshy
1,1,1,1,,,,negative,,, negative,,,1,,,foiled,foiled
1,1,1,1,,,,negative,,, negative,,,1,,,folly,folly
1,1,1,1,,,,negative,,, negative,,,1,,,foolish,foolish
1,1,1,1,,,,negative,,, negative,,,1,,,foolishness,foolishness
1,1,1,1,,,,negative,,, negative,,,1,,,forage,forage
1,1,1,1,,,,negative,,, negative,,,1,,,forego,forego
1,1,1,1,,,,negative,,, negative,,,1,,,foreign,foreign
1,1,1,1,,,,negative,,, negative,,,1,,,forfeited,forfeited
1,1,1,1,,,,negative,,, negative,,,1,,,forgery,forgery
1,1,1,1,,,,negative,,, negative,,,1,,,forget,forget
1,1,1,1,,,,negative,,, negative,,,1,,,formless,formless
1,1,1,1,,,,negative,,, negative,,,1,,,fornication,fornication
1,1,1,1,,,,negative,,, negative,,,1,,,fracture,fracture
1,1,1,1,,,,negative,,, negative,,,1,,,fray,fray
1,1,1,1,,,,negative,,, negative,,,1,,,freezing,freezing
1,1,1,1,,,,negative,,, negative,,,1,,,frenzy,frenzy
1,1,1,1,,,,negative,,, negative,,,1,,,frigid,frigid
1,1,1,1,,,,negative,,, negative,,,1,,,frivolous,frivolous
1,1,1,1,,,,negative,,, negative,,,1,,,frostbite,frostbite
1,1,1,1,,,,negative,,, negative,,,1,,,froth,froth
1,1,1,1,,,,negative,,, negative,,,1,,,fudge,fudge
1,1,1,1,,,,negative,,, negative,,,1,,,fumble,fumble
1,1,1,1,,,,negative,,, negative,,,1,,,fume,fume
1,1,1,1,,,,negative,,, negative,,,1,,,futility,futility
1,1,1,1,,,,negative,,, negative,,,1,,,gamble,gamble
1,1,1,1,,,,negative,,, negative,,,1,,,gaol,gaol
1,1,1,1,,,,negative,,, negative,,,1,,,gap,gap
1,1,1,1,,,,negative,,, negative,,,1,,,garnish,garnish
1,1,1,1,,,,negative,,, negative,,,1,,,gauche,gauche
1,1,1,1,,,,negative,,, negative,,,1,,,gaunt,gaunt
1,1,1,1,,,,negative,,, negative,,,1,,,glacial,glacial
1,1,1,1,,,,negative,,, negative,,,1,,,glib,glib
1,1,1,1,,,,negative,,, negative,,,1,,,gorilla,gorilla
1,1,1,1,,,,negative,,, negative,,,1,,,gossip,gossip
1,1,1,1,,,,negative,,, negative,,,1,,,gouge,gouge
1,1,1,1,,,,negative,,, negative,,,1,,,gout,gout
1,1,1,1,,,,negative,,, negative,,,1,,,grate,grate
1,1,1,1,,,,negative,,, negative,,,1,,,grinding,grinding
1,1,1,1,,,,negative,,, negative,,,1,,,groundless,groundless
1,1,1,1,,,,negative,,, negative,,,1,,,grudgingly,grudgingly
1,1,1,1,,,,negative,,, negative,,,1,,,guile,guile
1,1,1,1,,,,negative,,, negative,,,1,,,guise,guise
1,1,1,1,,,,negative,,, negative,,,1,,,gull,gull
1,1,1,1,,,,negative,,, negative,,,1,,,guzzling,guzzling
1,1,1,1,,,,negative,,, negative,,,1,,,gypsy,gypsy
1,1,1,1,,,,negative,,, negative,,,1,,,halfway,halfway
1,1,1,1,,,,negative,,, negative,,,1,,,hamper,hamper
1,1,1,1,,,,negative,,, negative,,,1,,,hardness,hardness
1,1,1,1,,,,negative,,, negative,,,1,,,hash,hash
1,1,1,1,,,,negative,,, negative,,,1,,,hashish,hashish
1,1,1,1,,,,negative,,, negative,,,1,,,hasty,hasty
1,1,1,1,,,,negative,,, negative,,,1,,,headache,headache
1,1,1,1,,,,negative,,, negative,,,1,,,heady,heady
1,1,1,1,,,,negative,,, negative,,,1,,,hearsay,hearsay
1,1,1,1,,,,negative,,, negative,,,1,,,heartburn,heartburn
1,1,1,1,,,,negative,,, negative,,,1,,,heavily,heavily
1,1,1,1,,,,negative,,, negative,,,1,,,heel,heel
1,1,1,1,,,,negative,,, negative,,,1,,,heinous,heinous
1,1,1,1,,,,negative,,, negative,,,1,,,hemorrhoids,hemorrhoids
1,1,1,1,,,,negative,,, negative,,,1,,,heresy,heresy
1,1,1,1,,,,negative,,, negative,,,1,,,heroin,heroin
1,1,1,1,,,,negative,,, negative,,,1,,,hidden,hidden
1,1,1,1,,,,negative,,, negative,,,1,,,hindrance,hindrance
1,1,1,1,,,,negative,,, negative,,,1,,,hippie,hippie
1,1,1,1,,,,negative,,, negative,,,1,,,hissing,hissing
1,1,1,1,,,,negative,,, negative,,,1,,,hitherto,hitherto
1,1,1,1,,,,negative,,, negative,,,1,,,hive,hive
1,1,1,1,,,,negative,,, negative,,,1,,,hoarse,hoarse
1,1,1,1,,,,negative,,, negative,,,1,,,homosexuality,homosexuality
1,1,1,1,,,,negative,,, negative,,,1,,,hooked,hooked
1,1,1,1,,,,negative,,, negative,,,1,,,horribly,horribly
1,1,1,1,,,,negative,,, negative,,,1,,,hunch,hunch
1,1,1,1,,,,negative,,, negative,,,1,,,hustler,hustler
1,1,1,1,,,,negative,,, negative,,,1,,,hyperbole,hyperbole
1,1,1,1,,,,negative,,, negative,,,1,,,hypocrisy,hypocrisy
1,1,1,1,,,,negative,,, negative,,,1,,,idler,idler
1,1,1,1,,,,negative,,, negative,,,1,,,ignorance,ignorance
1,1,1,1,,,,negative,,, negative,,,1,,,ignore,ignore
1,1,1,1,,,,negative,,, negative,,,1,,,illegible,illegible
1,1,1,1,,,,negative,,, negative,,,1,,,illogical,illogical
1,1,1,1,,,,negative,,, negative,,,1,,,imitated,imitated
1,1,1,1,,,,negative,,, negative,,,1,,,imitation,imitation
1,1,1,1,,,,negative,,, negative,,,1,,,impair,impair
1,1,1,1,,,,negative,,, negative,,,1,,,impairment,impairment
1,1,1,1,,,,negative,,, negative,,,1,,,impassable,impassable
1,1,1,1,,,,negative,,, negative,,,1,,,impatience,impatience
1,1,1,1,,,,negative,,, negative,,,1,,,impeachment,impeachment
1,1,1,1,,,,negative,,, negative,,,1,,,impede,impede
1,1,1,1,,,,negative,,, negative,,,1,,,imperfection,imperfection
1,1,1,1,,,,negative,,, negative,,,1,,,imperfectly,imperfectly
1,1,1,1,,,,negative,,, negative,,,1,,,impersonate,impersonate
1,1,1,1,,,,negative,,, negative,,,1,,,impersonation,impersonation
1,1,1,1,,,,negative,,, negative,,,1,,,implacable,implacable
1,1,1,1,,,,negative,,, negative,,,1,,,imposition,imposition
1,1,1,1,,,,negative,,, negative,,,1,,,impotent,impotent
1,1,1,1,,,,negative,,, negative,,,1,,,impound,impound
1,1,1,1,,,,negative,,, negative,,,1,,,impracticable,impracticable
1,1,1,1,,,,negative,,, negative,,,1,,,imprison,imprison
1,1,1,1,,,,negative,,, negative,,,1,,,impropriety,impropriety
1,1,1,1,,,,negative,,, negative,,,1,,,imputation,imputation
1,1,1,1,,,,negative,,, negative,,,1,,,inaccessible,inaccessible
1,1,1,1,,,,negative,,, negative,,,1,,,inaccurate,inaccurate
1,1,1,1,,,,negative,,, negative,,,1,,,inaction,inaction
1,1,1,1,,,,negative,,, negative,,,1,,,inactivity,inactivity
1,1,1,1,,,,negative,,, negative,,,1,,,inadequacy,inadequacy
1,1,1,1,,,,negative,,, negative,,,1,,,inane,inane
1,1,1,1,,,,negative,,, negative,,,1,,,inapplicable,inapplicable
1,1,1,1,,,,negative,,, negative,,,1,,,inaudible,inaudible
1,1,1,1,,,,negative,,, negative,,,1,,,incalculable,incalculable
1,1,1,1,,,,negative,,, negative,,,1,,,incapacity,incapacity
1,1,1,1,,,,negative,,, negative,,,1,,,incessant,incessant
1,1,1,1,,,,negative,,, negative,,,1,,,incineration,incineration
1,1,1,1,,,,negative,,, negative,,,1,,,inclement,inclement
1,1,1,1,,,,negative,,, negative,,,1,,,incoherent,incoherent
1,1,1,1,,,,negative,,, negative,,,1,,,incompetence,incompetence
1,1,1,1,,,,negative,,, negative,,,1,,,incompleteness,incompleteness
1,1,1,1,,,,negative,,, negative,,,1,,,incomprehensible,incomprehensible
1,1,1,1,,,,negative,,, negative,,,1,,,inconsistency,inconsistency
1,1,1,1,,,,negative,,, negative,,,1,,,incorrect,incorrect
1,1,1,1,,,,negative,,, negative,,,1,,,incur,incur
1,1,1,1,,,,negative,,, negative,,,1,,,indecision,indecision
1,1,1,1,,,,negative,,, negative,,,1,,,indecisive,indecisive
1,1,1,1,,,,negative,,, negative,,,1,,,indemnify,indemnify
1,1,1,1,,,,negative,,, negative,,,1,,,indeterminate,indeterminate
1,1,1,1,,,,negative,,, negative,,,1,,,indistinct,indistinct
1,1,1,1,,,,negative,,, negative,,,1,,,indolent,indolent
1,1,1,1,,,,negative,,, negative,,,1,,,ineffective,ineffective
1,1,1,1,,,,negative,,, negative,,,1,,,inequitable,inequitable
1,1,1,1,,,,negative,,, negative,,,1,,,inert,inert
1,1,1,1,,,,negative,,, negative,,,1,,,inexperience,inexperience
1,1,1,1,,,,negative,,, negative,,,1,,,inexperienced,inexperienced
1,1,1,1,,,,negative,,, negative,,,1,,,inferiority,inferiority
1,1,1,1,,,,negative,,, negative,,,1,,,infirm,infirm
1,1,1,1,,,,negative,,, negative,,,1,,,inflammation,inflammation
1,1,1,1,,,,negative,,, negative,,,1,,,inflated,inflated
1,1,1,1,,,,negative,,, negative,,,1,,,influenza,influenza
1,1,1,1,,,,negative,,, negative,,,1,,,informer,informer
1,1,1,1,,,,negative,,, negative,,,1,,,infrequently,infrequently
1,1,1,1,,,,negative,,, negative,,,1,,,infringement,infringement
1,1,1,1,,,,negative,,, negative,,,1,,,injunction,injunction
1,1,1,1,,,,negative,,, negative,,,1,,,insignificance,insignificance
1,1,1,1,,,,negative,,, negative,,,1,,,insipid,insipid
1,1,1,1,,,,negative,,, negative,,,1,,,insolent,insolent
1,1,1,1,,,,negative,,, negative,,,1,,,instigate,instigate
1,1,1,1,,,,negative,,, negative,,,1,,,instigation,instigation
1,1,1,1,,,,negative,,, negative,,,1,,,insufficient,insufficient
1,1,1,1,,,,negative,,, negative,,,1,,,insufficiently,insufficiently
1,1,1,1,,,,negative,,, negative,,,1,,,insurgent,insurgent
1,1,1,1,,,,negative,,, negative,,,1,,,interdiction,interdiction
1,1,1,1,,,,negative,,, negative,,,1,,,interference,interference
1,1,1,1,,,,negative,,, negative,,,1,,,intestate,intestate
1,1,1,1,,,,negative,,, negative,,,1,,,invalidate,invalidate
1,1,1,1,,,,negative,,, negative,,,1,,,invalidation,invalidation
1,1,1,1,,,,negative,,, negative,,,1,,,invalidity,invalidity
1,1,1,1,,,,negative,,, negative,,,1,,,involuntary,involuntary
1,1,1,1,,,,negative,,, negative,,,1,,,irons,irons
1,1,1,1,,,,negative,,, negative,,,1,,,irrationality,irrationality
1,1,1,1,,,,negative,,, negative,,,1,,,irregular,irregular
1,1,1,1,,,,negative,,, negative,,,1,,,irregularity,irregularity
1,1,1,1,,,,negative,,, negative,,,1,,,irregularity,irregularity
1,1,1,1,,,,negative,,, negative,,,1,,,irrelevant,irrelevant
1,1,1,1,,,,negative,,, negative,,,1,,,irresponsible,irresponsible
1,1,1,1,,,,negative,,, negative,,,1,,,irreverent,irreverent
1,1,1,1,,,,negative,,, negative,,,1,,,irrevocable,irrevocable
1,1,1,1,,,,negative,,, negative,,,1,,,jabber,jabber
1,1,1,1,,,,negative,,, negative,,,1,,,jargon,jargon
1,1,1,1,,,,negative,,, negative,,,1,,,joke,joke
1,1,1,1,,,,negative,,, negative,,,1,,,jornada,jornada
1,1,1,1,,,,negative,,, negative,,,1,,,jumble,jumble
1,1,1,1,,,,negative,,, negative,,,1,,,junk,junk
1,1,1,1,,,,negative,,, negative,,,1,,,junta,junta
1,1,1,1,,,,negative,,, negative,,,1,,,juvenile,juvenile
1,1,1,1,,,,negative,,, negative,,,1,,,kern,kern
1,1,1,1,,,,negative,,, negative,,,1,,,knotted,knotted
1,1,1,1,,,,negative,,, negative,,,1,,,laborious,laborious
1,1,1,1,,,,negative,,, negative,,,1,,,lack,lack
1,1,1,1,,,,negative,,, negative,,,1,,,lacking,lacking
1,1,1,1,,,,negative,,, negative,,,1,,,lackluster,lackluster
1,1,1,1,,,,negative,,, negative,,,1,,,laden,laden
1,1,1,1,,,,negative,,, negative,,,1,,,lag,lag
1,1,1,1,,,,negative,,, negative,,,1,,,lair,lair
1,1,1,1,,,,negative,,, negative,,,1,,,languid,languid
1,1,1,1,,,,negative,,, negative,,,1,,,languish,languish
1,1,1,1,,,,negative,,, negative,,,1,,,lapse,lapse
1,1,1,1,,,,negative,,, negative,,,1,,,lateness,lateness
1,1,1,1,,,,negative,,, negative,,,1,,,lazy,lazy
1,1,1,1,,,,negative,,, negative,,,1,,,leak,leak
1,1,1,1,,,,negative,,, negative,,,1,,,leakage,leakage
1,1,1,1,,,,negative,,, negative,,,1,,,leaky,leaky
1,1,1,1,,,,negative,,, negative,,,1,,,leech,leech
1,1,1,1,,,,negative,,, negative,,,1,,,levy,levy
1,1,1,1,,,,negative,,, negative,,,1,,,liaison,liaison
1,1,1,1,,,,negative,,, negative,,,1,,,limp,limp
1,1,1,1,,,,negative,,, negative,,,1,,,lint,lint
1,1,1,1,,,,negative,,, negative,,,1,,,litigant,litigant
1,1,1,1,,,,negative,,, negative,,,1,,,litigation,litigation
1,1,1,1,,,,negative,,, negative,,,1,,,litter,litter
1,1,1,1,,,,negative,,, negative,,,1,,,loaf,loaf
1,1,1,1,,,,negative,,, negative,,,1,,,loafer,loafer
1,1,1,1,,,,negative,,, negative,,,1,,,lobbyist,lobbyist
1,1,1,1,,,,negative,,, negative,,,1,,,lofty,lofty
1,1,1,1,,,,negative,,, negative,,,1,,,loony,loony
1,1,1,1,,,,negative,,, negative,,,1,,,loot,loot
1,1,1,1,,,,negative,,, negative,,,1,,,lounge,lounge
1,1,1,1,,,,negative,,, negative,,,1,,,lowering,lowering
1,1,1,1,,,,negative,,, negative,,,1,,,lowlands,lowlands
1,1,1,1,,,,negative,,, negative,,,1,,,ludicrous,ludicrous
1,1,1,1,,,,negative,,, negative,,,1,,,lumbering,lumbering
1,1,1,1,,,,negative,,, negative,,,1,,,lump,lump
1,1,1,1,,,,negative,,, negative,,,1,,,lurch,lurch
1,1,1,1,,,,negative,,, negative,,,1,,,lure,lure
1,1,1,1,,,,negative,,, negative,,,1,,,lurk,lurk
1,1,1,1,,,,negative,,, negative,,,1,,,lurking,lurking
1,1,1,1,,,,negative,,, negative,,,1,,,lustful,lustful
1,1,1,1,,,,negative,,, negative,,,1,,,makeshift,makeshift
1,1,1,1,,,,negative,,, negative,,,1,,,malady,malady
1,1,1,1,,,,negative,,, negative,,,1,,,malformation,malformation
1,1,1,1,,,,negative,,, negative,,,1,,,mania,mania
1,1,1,1,,,,negative,,, negative,,,1,,,maniacal,maniacal
1,1,1,1,,,,negative,,, negative,,,1,,,manipulate,manipulate
1,1,1,1,,,,negative,,, negative,,,1,,,mar,mar
1,1,1,1,,,,negative,,, negative,,,1,,,maroon,maroon
1,1,1,1,,,,negative,,, negative,,,1,,,martingale,martingale
1,1,1,1,,,,negative,,, negative,,,1,,,materialism,materialism
1,1,1,1,,,,negative,,, negative,,,1,,,meandering,meandering
1,1,1,1,,,,negative,,, negative,,,1,,,mediocre,mediocre
1,1,1,1,,,,negative,,, negative,,,1,,,mediocrity,mediocrity
1,1,1,1,,,,negative,,, negative,,,1,,,menial,menial
1,1,1,1,,,,negative,,, negative,,,1,,,metastasis,metastasis
1,1,1,1,,,,negative,,, negative,,,1,,,methanol,methanol
1,1,1,1,,,,negative,,, negative,,,1,,,minimize,minimize
1,1,1,1,,,,negative,,, negative,,,1,,,minimum,minimum
1,1,1,1,,,,negative,,, negative,,,1,,,minority,minority
1,1,1,1,,,,negative,,, negative,,,1,,,mischief,mischief
1,1,1,1,,,,negative,,, negative,,,1,,,mischievous,mischievous
1,1,1,1,,,,negative,,, negative,,,1,,,misinterpretation,misinterpretation
1,1,1,1,,,,negative,,, negative,,,1,,,mismanagement,mismanagement
1,1,1,1,,,,negative,,, negative,,,1,,,mismatch,mismatch
1,1,1,1,,,,negative,,, negative,,,1,,,misnomer,misnomer
1,1,1,1,,,,negative,,, negative,,,1,,,misplaced,misplaced
1,1,1,1,,,,negative,,, negative,,,1,,,misrepresent,misrepresent
1,1,1,1,,,,negative,,, negative,,,1,,,misunderstand,misunderstand
1,1,1,1,,,,negative,,, negative,,,1,,,misuse,misuse
1,1,1,1,,,,negative,,, negative,,,1,,,monopolist,monopolist
1,1,1,1,,,,negative,,, negative,,,1,,,moot,moot
1,1,1,1,,,,negative,,, negative,,,1,,,moron,moron
1,1,1,1,,,,negative,,, negative,,,1,,,moronic,moronic
1,1,1,1,,,,negative,,, negative,,,1,,,morsel,morsel
1,1,1,1,,,,negative,,, negative,,,1,,,mortal,mortal
1,1,1,1,,,,negative,,, negative,,,1,,,mud,mud
1,1,1,1,,,,negative,,, negative,,,1,,,muddle,muddle
1,1,1,1,,,,negative,,, negative,,,1,,,muddled,muddled
1,1,1,1,,,,negative,,, negative,,,1,,,mumble,mumble
1,1,1,1,,,,negative,,, negative,,,1,,,mumps,mumps
1,1,1,1,,,,negative,,, negative,,,1,,,muss,muss
1,1,1,1,,,,negative,,, negative,,,1,,,mutant,mutant
1,1,1,1,,,,negative,,, negative,,,1,,,nadir,nadir
1,1,1,1,,,,negative,,, negative,,,1,,,naive,naive
1,1,1,1,,,,negative,,, negative,,,1,,,narcotic,narcotic
1,1,1,1,,,,negative,,, negative,,,1,,,naughty,naughty
1,1,1,1,,,,negative,,, negative,,,1,,,nay,nay
1,1,1,1,,,,negative,,, negative,,,1,,,needful,needful
1,1,1,1,,,,negative,,, negative,,,1,,,needy,needy
1,1,1,1,,,,negative,,, negative,,,1,,,neglect,neglect
1,1,1,1,,,,negative,,, negative,,,1,,,neglecting,neglecting
1,1,1,1,,,,negative,,, negative,,,1,,,negligence,negligence
1,1,1,1,,,,negative,,, negative,,,1,,,negligent,negligent
1,1,1,1,,,,negative,,, negative,,,1,,,negligently,negligently
1,1,1,1,,,,negative,,, negative,,,1,,,nigger,nigger
1,1,1,1,,,,negative,,, negative,,,1,,,nihilism,nihilism
1,1,1,1,,,,negative,,, negative,,,1,,,noise,noise
1,1,1,1,,,,negative,,, negative,,,1,,,nonsense,nonsense
1,1,1,1,,,,negative,,, negative,,,1,,,nul,nul
1,1,1,1,,,,negative,,, negative,,,1,,,numb,numb
1,1,1,1,,,,negative,,, negative,,,1,,,oaf,oaf
1,1,1,1,,,,negative,,, negative,,,1,,,objectionable,objectionable
1,1,1,1,,,,negative,,, negative,,,1,,,obscurity,obscurity
1,1,1,1,,,,negative,,, negative,,,1,,,obstinate,obstinate
1,1,1,1,,,,negative,,, negative,,,1,,,obstruction,obstruction
1,1,1,1,,,,negative,,, negative,,,1,,,obtuse,obtuse
1,1,1,1,,,,negative,,, negative,,,1,,,odor,odor
1,1,1,1,,,,negative,,, negative,,,1,,,offhand,offhand
1,1,1,1,,,,negative,,, negative,,,1,,,offing,offing
1,1,1,1,,,,negative,,, negative,,,1,,,oligarchy,oligarchy
1,1,1,1,,,,negative,,, negative,,,1,,,omit,omit
1,1,1,1,,,,negative,,, negative,,,1,,,onus,onus
1,1,1,1,,,,negative,,, negative,,,1,,,opaque,opaque
1,1,1,1,,,,negative,,, negative,,,1,,,operatic,operatic
1,1,1,1,,,,negative,,, negative,,,1,,,opiate,opiate
1,1,1,1,,,,negative,,, negative,,,1,,,oppose,oppose
1,1,1,1,,,,negative,,, negative,,,1,,,ostensibly,ostensibly
1,1,1,1,,,,negative,,, negative,,,1,,,outlandish,outlandish
1,1,1,1,,,,negative,,, negative,,,1,,,outlaw,outlaw
1,1,1,1,,,,negative,,, negative,,,1,,,overburden,overburden
1,1,1,1,,,,negative,,, negative,,,1,,,overcast,overcast
1,1,1,1,,,,negative,,, negative,,,1,,,overdo,overdo
1,1,1,1,,,,negative,,, negative,,,1,,,overdose,overdose
1,1,1,1,,,,negative,,, negative,,,1,,,overestimated,overestimated
1,1,1,1,,,,negative,,, negative,,,1,,,overflow,overflow
1,1,1,1,,,,negative,,, negative,,,1,,,overgrown,overgrown
1,1,1,1,,,,negative,,, negative,,,1,,,overpaid,overpaid
1,1,1,1,,,,negative,,, negative,,,1,,,overpower,overpower
1,1,1,1,,,,negative,,, negative,,,1,,,oversight,oversight
1,1,1,1,,,,negative,,, negative,,,1,,,overturn,overturn
1,1,1,1,,,,negative,,, negative,,,1,,,overwhelm,overwhelm
1,1,1,1,,,,negative,,, negative,,,1,,,oxidation,oxidation
1,1,1,1,,,,negative,,, negative,,,1,,,pains,pains
1,1,1,1,,,,negative,,, negative,,,1,,,parsimonious,parsimonious
1,1,1,1,,,,negative,,, negative,,,1,,,partisan,partisan
1,1,1,1,,,,negative,,, negative,,,1,,,passe,passe
1,1,1,1,,,,negative,,, negative,,,1,,,passive,passive
1,1,1,1,,,,negative,,, negative,,,1,,,passivity,passivity
1,1,1,1,,,,negative,,, negative,,,1,,,patch,patch
1,1,1,1,,,,negative,,, negative,,,1,,,patronizing,patronizing
1,1,1,1,,,,negative,,, negative,,,1,,,payment,payment
